origin_airport_code,origin_airport,origin_airport_id,origin_airport_latitude,origin_airport_longitude,origin_city,origin_country,destination_airport_code,destination_airport,destination_airport_id,destination_airport_latitude,destination_airport_longitude,destination_city,destination_country
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,CDG,Charles de Gaulle International Airport,1382,49.012798,2.55,Paris,France
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,CHS,Charleston Air Force Base-International Airport,3806,32.89860153,-80.04049683,Charleston,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,CLT,Charlotte Douglas International Airport,3876,35.2140007,-80.94309998,Charlotte,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,CMH,John Glenn Columbus International Airport,3759,39.998001,-82.891899,Columbus,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,CUN,Cancún International Airport,1852,21.036500930800003,-86.87709808,Cancun,Mexico
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,CVG,Cincinnati Northern Kentucky International Airport,3488,39.04880142,-84.6678009,Cincinnati,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,DAY,James M Cox Dayton International Airport,3627,39.902400970458984,-84.2193985,Dayton,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,DCA,Ronald Reagan Washington National Airport,3520,38.8521,-77.037697,Washington,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,DEL,Indira Gandhi International Airport,3093,28.5665,77.103104,Delhi,India
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,DFW,Dallas Fort Worth International Airport,3670,32.896801,-97.038002,Dallas-Fort Worth,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,DSM,Des Moines International Airport,3729,41.534000396728516,-93.6631012,Des Moines,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,DTW,Detroit Metropolitan Wayne County Airport,3645,42.212398529052734,-83.35340118,Detroit,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,DUB,Dublin Airport,599,53.421299,-6.27007,Dublin,Ireland
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,DUS,Düsseldorf Airport,345,51.289501,6.76678,Duesseldorf,Germany
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,EDI,Edinburgh Airport,535,55.95000076293945,-3.372499943,Edinburgh,United Kingdom
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,FCO,Leonardo da Vinci–Fiumicino Airport,1555,41.8002778,12.2388889,Rome,Italy
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,FLL,Fort Lauderdale Hollywood International Airport,3533,26.072599,-80.152702,Fort Lauderdale,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,FRA,Frankfurt am Main Airport,340,50.033333,8.570556,Frankfurt,Germany
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,GCM,Owen Roberts International Airport,1926,19.292800903299998,-81.35769653,Georgetown,Cayman Islands
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,GLA,Glasgow International Airport,534,55.87189865,-4.433060169,Glasgow,United Kingdom
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,GRR,Gerald R. Ford International Airport,3685,42.88079834,-85.52279663,Grand Rapids,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,GRU,Guarulhos - Governador André Franco Montoro International Airport,2564,-23.43555641,-46.47305679,Sao Paulo,Brazil
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,GSO,Piedmont Triad International Airport,4008,36.097801208496094,-79.93730164,Greensboro,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,GSP,Greenville Spartanburg International Airport,4034,34.89569855,-82.21890259,Greenville,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,GUA,La Aurora Airport,1767,14.5833,-90.527496,Guatemala City,Guatemala
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,GVA,Geneva Cointrin International Airport,1665,46.23809814453125,6.108950138092041,Geneva,Switzerland
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,HAM,Hamburg Airport,342,53.63040161,9.988229752,Hamburg,Germany
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,HKG,Hong Kong International Airport,3077,22.308901,113.915001,Hong Kong,Hong Kong
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,HNL,Daniel K Inouye International Airport,3728,21.32062,-157.924228,Honolulu,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,IND,Indianapolis International Airport,3585,39.7173,-86.294403,Indianapolis,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,ITH,Ithaca Tompkins Regional Airport,3947,42.49100112915039,-76.45839691,Ithaca,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,JAX,Jacksonville International Airport,3712,30.49410057067871,-81.68789673,Jacksonville,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,LAS,McCarran International Airport,3877,36.08010101,-115.1520004,Las Vegas,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,LHR,London Heathrow Airport,507,51.4706,-0.461941,London,United Kingdom
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,LIM,Jorge Chávez International Airport,2789,-12.0219,-77.114305,Lima,Peru
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,LIR,Daniel Oduber Quiros International Airport,1881,10.5933,-85.544403,Liberia,Costa Rica
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,LIS,Humberto Delgado Airport (Lisbon Portela Airport),1638,38.7813,-9.13592,Lisbon,Portugal
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,MAD,Adolfo Suárez Madrid–Barajas Airport,1229,40.471926,-3.56264,Madrid,Spain
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,MAN,Manchester Airport,478,53.35369873046875,-2.274950027,Manchester,United Kingdom
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,MBJ,Sangster International Airport,1780,18.503700256347656,-77.91339874,Montego Bay,Jamaica
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,MCI,Kansas City International Airport,3458,39.2976,-94.713898,Kansas City,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,MCO,Orlando International Airport,3878,28.429399490356445,-81.30899811,Orlando,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,MEM,Memphis International Airport,3473,35.04240036010742,-89.97669983,Memphis,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,MEX,Licenciado Benito Juarez International Airport,1824,19.4363,-99.072098,Mexico City,Mexico
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,MHT,Manchester-Boston Regional Airport,4011,42.932598,-71.435699,Manchester NH,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,MKE,General Mitchell International Airport,3717,42.947200775146484,-87.89659882,Milwaukee,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,MSN,Dane County Regional Truax Field,3459,43.13990020751953,-89.33750153,Madison,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,3858,44.882,-93.221802,Minneapolis,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,MSY,Louis Armstrong New Orleans International Airport,3861,29.99340057373047,-90.25800323,New Orleans,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,MUC,Munich Airport,346,48.353802,11.7861,Munich,Germany
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,MXP,Malpensa International Airport,1524,45.6306,8.72811,Milano,Italy
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,MYR,Myrtle Beach International Airport,3515,33.67969894,-78.92829895,Myrtle Beach,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,NAS,Lynden Pindling International Airport,1953,25.03899956,-77.46620178,Nassau,Bahamas
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,NRT,Narita International Airport,2279,35.76470184,140.3860016,Tokyo,Japan
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,OKC,Will Rogers World Airport,3863,35.39310073852539,-97.60070038,Oklahoma City,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,OMA,Eppley Airfield,3454,41.3032,-95.894096,Omaha,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,ORF,Norfolk International Airport,3611,36.89459991455078,-76.20120239,Norfolk,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,OSL,Oslo Lufthavn,644,60.121,11.0502,Oslo,Norway
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,PBI,Palm Beach International Airport,3722,26.68320083618164,-80.09559631,West Palm Beach,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,PDX,Portland International Airport,3720,45.58869934,-122.5979996,Portland,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,PEK,Beijing Capital International Airport,3364,40.080101013183594,116.58499908447266,Beijing,China
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,PHX,Phoenix Sky Harbor International Airport,3462,33.43429946899414,-112.012001,Phoenix,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,PIT,Pittsburgh International Airport,3570,40.49150085,-80.23290253,Pittsburgh,United States
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,PLS,Providenciales Airport,1754,21.77359962463379,-72.26589966,Providenciales,Turks and Caicos Islands
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,POP,Gregorio Luperon International Airport,1761,19.75790023803711,-70.56999969,Puerto Plata,Dominican Republic
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,POS,Piarco International Airport,2902,10.595399856567383,-61.33720016,Port-of-spain,Trinidad and Tobago
EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States,PTY,Tocumen International Airport,1871,9.071359634,-79.38349915,Panama City,Panama
